Case_ID,BUS__CODE,SCORE,A_EmployeeCount,A_GrossSales,A_ExtaxPurch,A_Resales,A_FoodCosts,A_LaborCosts,A_IOC,A_BadDebts,A_TOPP,A_SalesFinal,PriorAuditTax,PriorAuditHours,OwnCode,Status,Y_AuditResult
100010151,"A00135",63,,,,,,,,,,,,,"C","Established","Not_Success"
100010152,"A00114",61,,27543813,2,796094,0,0,-70400,8,0,0,,,"C","Established","Success"
100010153,"A00149",56,,,,,,,,,,,,,"C","Established","Not_Success"
100010154,"A00139",81,,4503372,61730,4,0,0,0,10,2412,0,11421,64,"P","Established","Not_Success"
100010155,"A00136",90,,13118910,5,1826307,0,272505,154377,1,0,0,,,"P","Established","Success"
100010156,"A00132",,,,,,,,,,,,,,"C","New","Success"
100010157,"A00116",70,,6949663,6,-11619,0,0,0,9,0,0,,,"C","Established","Success"
100010158,"A0072",37,7,,,,,,,,,,,,"S","Established","Not_Success"
100010159,"A00136",56,,2435174,2526,341254,0,0,2066666,8,1350,0,,,"C","Established","Not_Success"
100010160,"A00148",55,,5038480,42942,6,0,0,5038471,5,0,0,,,"C","New","Not_Success"
100010161,"A00149",68,,1464226,10,2,0,0,1218348,7,0,0,,,"C","Established","Not_Success"
100010162,"A00114",56,,,,,,,,,,,,,"D","Established","Not_Success"
100010163,"A00139",91,,5369065,18570,504623,0,1162,2417446,4,0,0,,,"C","Established","Not_Success"
100010164,"A0072",,,,,,,,,,,,,,"M","New","Not_Success"
100010165,"A0069",54,,,,,,,,,,,,,"C","New","Not_Success"
100010166,"A0071",25,,,,,,,,,,,,,"P","Established","Not_Success"
100010167,"A0061",37,,3240610,271096,1465418,0,0,1452410,10,54273,0,,,"C","Established","Success"
100010168,"A0096",47,,4816843,136053,159549,0,0,0,13446,83762,0,,,"C","Established","Success"
100010169,"A0080",48,,,,,,,,,,,,,"C","Established","Not_Success"
100010170,"A00140",56,,,,,,,,,,,,,"D","Established","Not_Success"
100010171,"A0051",12,,,,,,,,,,,,,"S","New","Not_Success"
100010172,"A00133",67,,835351988,2690747,682900595,0,0,152423469,4,0,0,,,"C","Established","Success"
100010173,"A00114",46,,,,,,,,,,,,,"S","New","Not_Success"
100010174,"A00145",84,,61484423,129369,1604957,0,35405786,0,5,0,0,4406,139,"C","Established","Not_Success"
100010175,"A0084",73,,59678826,72624,9,47046541,0,0,89138,0,0,,,"D","New","Not_Success"
100010176,"A00121",51,,,,,,,,,,,,,"S","Established","Not_Success"
100010177,"A0068",62,,1439074,150180,8,0,896527,49450,7,0,0,,,"C","New","Not_Success"
100010178,"A00110",69,,27541397,41993,3044120,0,1231079,29259,2,37612,0,,,"C","Established","Not_Success"
100010179,"A00139",62,,2527322,2,1191852,0,40658,0,2,0,0,,,"C","Established","Not_Success"
100010180,"A00110",55,,38845559,478238,6403335,0,1229143,0,4,42238,0,,,"C","Established","Not_Success"
100010181,"A00132",46,,,,,,,,,,,,,"C","Established","Not_Success"
100010182,"A00149",61,,,,,,,,,,,,,"C","New","Not_Success"
100010183,"A0068",42,,,,,,,,,,,,,"C","Established","Not_Success"
100010184,"A00149",64,,2074443,1,5,0,0,1627469,2,32062,0,,,"C","Established","Not_Success"
100010185,"A00139",66,,15167514,6,1514831,0,232512,11859332,10,0,0,,,"C","Established","Not_Success"
100010186,"A00144",48,,4214258,7,15782,0,0,27375,9,18324,0,,,"S","Established","Not_Success"
100010187,"A00110",60,,2256514,2,386650,0,0,3155,2,0,0,,,"C","Established","Success"
100010188,"A00149",49,,,,,,,,,,,,,"C","Established","Not_Success"
100010189,"A00136",53,,,,,,,,,,,,,"C","New","Not_Success"
100010190,"A00132",,,5746870,-214841,7,0,778042,0,4,251,0,,,"C","New","Not_Success"
100010191,"A0068",51,,3543959,3,109489,0,1808793,190,7,0,0,,,"C","Established","Not_Success"
100010192,"A0072",48,,1665730,3,1,354719,0,0,6,0,0,,,"C","Established","Success"
100010193,"A0069",54,,,,,,,,,,,21814,112,"C","Established","Not_Success"
100010194,"A00132",71,,22003866,1045004,3,0,0,21692938,6,0,0,,,"C","New","Not_Success"
100010195,"A00141",40,,,,,,,,,,,,,"C","Established","Not_Success"
100010196,"A00149",54,,505336,-66812,319002,0,0,0,56729,0,0,,,"C","Established","Not_Success"
100010197,"A0074",22,9,585920,3,9,410548,0,0,1,0,0,,,"M","Established","Success"
100010198,"A0081",70,,,,,,,,,,,,,"C","Established","Not_Success"
100010199,"A0068",59,,30336367,240922,784798,0,225295,19076852,1,0,5577588,,,"C","Established","Success"
100010200,"A0086",52,,7112692,10,4,0,0,0,1,0,0,,,"C","New","Success"
100010201,"A00117",47,,453462,5,6,28858,311329,0,724,0,0,,,"C","New","Not_Success"
100010202,"A00122",42,,,,,,,,,,,,,"C","Established","Not_Success"
100010203,"A00121",24,6,236902,6,60606,0,133783,0,3,0,0,,,"S","New","Not_Success"
100010204,"A00149",89,,26993427,1496594,1957710,0,64435,14148839,4,0,0,,,"C","Established","Not_Success"
100010205,"A00114",55,,,,,,,,,,,,,"C","Established","Not_Success"
100010206,"A00149",54,,4366255,808486,1006942,0,0,1803594,3874,0,0,,,"C","New","Not_Success"
100010207,"A00141",57,,2581051,6,1514966,0,65008,158736,-2,0,0,,,"C","Established","Not_Success"
100010208,"A00133",68,,,,,,,,,,,,,"C","Established","Not_Success"
100010209,"A00136",78,,,,,,,,,,,,,"C","New","Not_Success"
100010210,"A0069",53,,,,,,,,,,,,,"C","Established","Not_Success"
100010211,"A0072",42,3,757048,13846,9,253643,0,0,4,0,0,,,"S","Established","Not_Success"
100010212,"A00135",54,,341986,6,9,0,2590,0,3,0,0,,,"C","New","Not_Success"
100010213,"A0074",15,,14765,2,4,-247038,0,0,9,0,30938,,,"D","Established","Success"
100010214,"A00112",67,,13885206,7,84247,883117,0,0,8,0,207488,,,"C","Established","Success"
100010215,"A00149",68,,,,,,,,,,,,,"D","Established","Not_Success"
100010216,"A0072",39,6,1407931,3484,65155,380441,39206,0,10,0,7000,,,"S","Established","Not_Success"
100010217,"A0068",56,,9279044,351622,259328,0,4287411,2149980,3,0,0,,,"C","Established","Not_Success"
100010218,"A0084",43,11,,,,,,,,,,,,"M","Established","Not_Success"
100010219,"A00142",39,,618098,1974,564716,0,0,0,7,0,0,,,"C","New","Not_Success"
100010220,"A00149",56,,15929766,25167,15929758,0,0,0,5,0,0,,,"C","Established","Not_Success"
100010221,"A00140",66,,,,,,,,,,,,,"D","Established","Not_Success"
100010222,"A0090",,,7912308,7,471446,0,0,0,9,0,0,,,"C","New","Not_Success"
100010223,"A00116",74,,,,,,,,,,,,,"C","Established","Not_Success"
100010224,"A00110",74,,43827189,7,5466277,0,758899,-35688,1,50588,0,,,"C","Established","Not_Success"
100010225,"A0085",39,,,,,,,,,,,,,"C","Established","Not_Success"
100010226,"A0083",42,,1244472,4154,7,552339,0,0,5,0,0,,,"M","Established","Not_Success"
100010227,"A00135",58,,1557232,23991,7,0,0,0,5,0,0,,,"C","New","Success"
100010228,"A00132",62,,6590858,2229,3,0,6358712,0,7,161275,0,,,"C","Established","Not_Success"
100010229,"A00145",70,,3088525,2,683034,0,838960,0,3,0,0,,,"C","Established","Not_Success"
100010230,"A0069",35,,,,,,,,,,,,,"C","New","Not_Success"
100010231,"A00133",50,,,,,,,,,,,,,"C","Established","Not_Success"
100010232,"A0068",65,,,,,,,,,,,,,"C","Established","Not_Success"
100010233,"A00132",37,8,,,,,,,,,,,,"S","Established","Not_Success"
100010234,"A00149",70,,5609228,3,1346187,0,386357,296110,9617,0,0,,,"C","New","Not_Success"
100010235,"A00133",47,,998234,2574239,184788,0,0,0,7,0,0,,,"C","Established","Not_Success"
100010236,"A00142",78,,20100400,85494,19792758,0,0,0,4,0,0,,,"C","Established","Not_Success"
100010237,"A00139",54,,46042499,319530,27278197,0,0,18374272,2,0,0,,,"C","Established","Success"
100010238,"A00148",58,,,,,,,,,,,,,"C","Established","Not_Success"
100010239,"A0086",,,4784182,5,5,4018418,0,0,2,3288,0,,,"L","New","Success"
100010240,"A0062",,,69101,2626,6,0,0,0,3,0,0,,,"S","New","Success"
100010241,"A0068",49,,62390626,13967,42179524,4665643,0,15126951,6,0,0,,,"C","New","Success"
100010242,"A0078",32,,2340777,3,10,719239,0,0,5,0,0,,,"C","Established","Not_Success"
100010243,"A00114",,,5,989,3,0,0,0,5,0,0,,,"S","New","Not_Success"
100010244,"A0070",43,,,,,,,,,,,,,"C","Established","Not_Success"
100010245,"A00110",75,,121799930,9,20942316,0,7324261,0,4,0,0,,,"C","Established","Not_Success"
100010246,"A00110",72,,84495664,1,22375713,909229,3283513,0,5,0,0,,,"C","Established","Not_Success"
100010247,"A00141",49,,,,,,,,,,,,,"C","Established","Not_Success"
100010248,"A0066",48,,7422689,4,4,0,0,0,7,0,0,,,"C","Established","Not_Success"
100010249,"A00149",59,,,,,,,,,,,,,"C","Established","Not_Success"
100010250,"A0069",,,,,,,,,,,,,,"S","New","Not_Success"
100010251,"A00149",80,,190233841,1310971,175530199,0,199957,13340245,4,0,0,24070,126,"C","Established","Not_Success"
100010252,"A0083",39,,1115665,2463,10,517892,0,0,8,0,0,,,"C","Established","Success"
100010253,"A00149",70,10,2479399,5,868721,0,0,700475,16311,0,0,,,"D","New","Not_Success"
100010254,"A00149",65,,,,,,,,,,,,,"C","New","Not_Success"
100010255,"A0068",55,,15385901,74226,6804080,0,533400,350274,10,0,0,,,"D","Established","Not_Success"
100010256,"A00132",45,,1228164,59102,598428,0,629733,0,4,0,0,,,"S","Established","Not_Success"
100010257,"A00141",76,,1693358,558996,1693359,0,0,0,8,0,0,51088,207,"D","Established","Success"
100010258,"A0085",56,,80023363,29157,3,2683275,0,0,10,0,0,,,"C","Established","Not_Success"
100010259,"A0069",27,,,,,,,,,,,,,"D","Established","Not_Success"
100010260,"A00133",52,,,,,,,,,,,,,"C","Established","Not_Success"
100010261,"A00139",52,,10942699,137008,10,0,0,0,3,0,0,,,"C","Established","Success"
100010262,"A00114",,,1431004,1734,10,0,0,0,9,0,0,,,"C","New","Not_Success"
100010263,"A00149",63,,14047654,1,-18699,0,0,14021333,9,0,0,,,"D","Established","Not_Success"
100010264,"A00114",55,,4103701,9,1079088,0,0,0,2,0,0,,,"C","Established","Success"
100010265,"A0071",51,,6503871,4,6,0,0,0,415470,0,0,,,"C","Established","Not_Success"
100010266,"A0071",59,,37616981,10,57789,0,0,0,855161,0,0,,,"C","Established","Not_Success"
100010267,"A00149",52,,,,,,,,,,,,,"S","New","Not_Success"
100010268,"A00136",100,,9612487,11207,1817830,0,4622499,0,2,0,0,,,"C","Established","Not_Success"
100010269,"A0072",37,,,,,,,,,,,,,"S","Established","Not_Success"
100010270,"A00140",39,,244559152,2455167,244435543,123602,0,0,8,0,0,,,"D","New","Success"
100010271,"A0091",45,,3948510,67795,8,0,252192,0,8,0,14438,,,"C","Established","Not_Success"
100010272,"A0072",45,,2017144,2,6,325086,0,0,9,0,0,,,"S","Established","Not_Success"
100010273,"A00136",50,,,,,,,,,,,,,"C","New","Not_Success"
100010274,"A00149",49,,1122501,5,3,0,0,0,1,0,0,,,"C","New","Success"
100010275,"A0085",47,,,,,,,,,,,18079,29,"C","Established","Success"
100010276,"A00149",61,,,,,,,,,,,,,"C","Established","Not_Success"
100010277,"A00110",79,,136886967,2487875,50058542,0,4056860,1585662,7,174625,0,,,"D","Established","Not_Success"
100010278,"A00142",42,,,,,,,,,,,6,36,"C","Established","Not_Success"
100010279,"A00149",83,,289488420,3767228,289488423,0,0,0,5,0,0,,,"D","Established","Success"
100010280,"A00138",65,,,,,,,,,,,,,"C","Established","Not_Success"
100010281,"A00110",61,,18309005,7,1621719,0,2317547,0,2,22675,200000,,,"C","Established","Not_Success"
100010282,"A00136",78,,,,,,,,,,,,,"C","Established","Not_Success"
100010283,"A00113",73,,28241296,7437951,306,0,0,0,9,0,0,,,"C","Established","Not_Success"
100010284,"A00132",61,,3,34885029,6,0,0,0,7,0,0,,,"P","Established","Success"
100010285,"A00149",,,13815473,268620,581824,0,2510140,3326842,83706,0,0,,,"C","New","Success"
100010286,"A0084",49,,,,,,,,,,,,,"C","New","Not_Success"
100010287,"A00110",75,,217415683,369930,42203504,0,7691428,-20588,8,233728,0,,,"C","Established","Not_Success"
100010288,"A0074",59,,3106856,7,4,1315322,0,0,5,0,0,23428,98,"C","Established","Success"
100010289,"A00133",41,,65925927,36957,5,0,0,65925922,9,0,0,,,"C","New","Not_Success"
100010290,"A00139",81,,17090806,3,9,0,-22225,0,5,24974,0,,,"D","Established","Not_Success"
100010291,"A00112",59,,8093038,2,7,143967,0,0,6,0,0,,,"C","Established","Not_Success"
100010292,"A0069",33,,3963802,16307,247956,0,3806,0,6,1872,0,,,"C","Established","Not_Success"
100010293,"A00132",51,,,,,,,,,,,2437,53,"C","Established","Not_Success"
100010294,"A00149",,,5371990,5,374,0,1049755,2444156,7,0,0,,,"C","New","Not_Success"
100010295,"A0068",47,,,,,,,,,,,,,"D","Established","Not_Success"
100010296,"A0068",60,,5794443,4,1234127,0,0,3586962,7,10077,0,,,"C","New","Not_Success"
100010297,"A0084",33,8,794495,2,1,749238,0,0,5,0,0,,,"S","Established","Not_Success"
100010298,"A0085",56,,23982434,10,6,0,0,0,2,0,0,,,"C","Established","Success"
100010299,"A00132",79,,13662760,41159,1240674,0,268802,4139484,4253,0,0,,,"C","Established","Not_Success"
100010300,"A0076",,7,291753,6,9,0,0,0,5,0,0,,,"S","New","Not_Success"
100010301,"A00114",61,,,,,,,,,,,,,"C","Established","Not_Success"
100010302,"A0068",37,,,,,,,,,,,,,"C","Established","Not_Success"
100010303,"A00132",36,,1091029,64733,5,0,746285,0,7,0,0,,,"S","Established","Success"
100010304,"A00149",52,,,,,,,,,,,,,"C","Established","Not_Success"
100010305,"A00100",50,,4713134,302206,4118,0,3193445,450,4754,0,0,,,"C","New","Success"
100010306,"A0072",39,,1536110,1,52647,582273,0,1592,1318,0,0,,,"S","Established","Success"
100010307,"A0069",73,,36930962,4539,6,0,-24150,23231726,2,0,0,,,"C","Established","Not_Success"
100010308,"A0084",52,,,,,,,,,,,,,"C","Established","Not_Success"
100010309,"A0080",37,,,,,,,,,,,,,"C","Established","Not_Success"
100010310,"A00140",81,,114843629,1262121,114386155,0,0,0,6,0,0,18990,26,"C","Established","Not_Success"
100010311,"A00149",75,,,,,,,,,,,,,"C","New","Not_Success"
100010312,"A00149",48,,,,,,,,,,,,,"S","Established","Not_Success"
100010313,"A00114",51,,11877284,2129321,1161944,0,130469,0,3,0,0,,,"S","Established","Success"
100010314,"A00132",53,,,,,,,,,,,,,"C","Established","Not_Success"
100010315,"A00139",85,,15450486,5445,6,0,8739376,204634,31797,0,0,,,"C","Established","Not_Success"
100010316,"A00114",74,,50308561,19409,634730,0,1048555,0,49687,213634,0,,,"C","Established","Not_Success"
100010317,"A00129",58,,,,,,,,,,,,,"D","New","Not_Success"
100010318,"A0074",37,1,,,,,,,,,,,,"M","Established","Not_Success"
100010319,"A00132",67,,,,,,,,,,,,,"C","Established","Not_Success"
100010320,"A00149",67,,,,,,,,,,,,,"C","Established","Not_Success"
100010321,"A00145",86,,19646223,299679,12026898,0,2037305,3168704,8,0,0,,,"C","New","Not_Success"
100010322,"A00139",39,,,,,,,,,,,,,"C","New","Not_Success"
100010323,"A0066",52,,,,,,,,,,,,,"C","Established","Not_Success"
100010324,"A00132",65,,2218531,306629,180960,0,27980,0,4,55566,0,,,"C","Established","Success"
100010325,"A00114",,,82734,6,4,0,0,0,4,0,0,,,"S","New","Not_Success"
100010326,"A00122",43,,7356723,290050,2393401,0,0,2199399,2,0,0,,,"C","New","Success"
100010327,"A00136",58,,,,,,,,,,,,,"D","Established","Not_Success"
100010328,"A0068",42,6,4510457,13301,3,0,0,0,2,0,0,,,"S","Established","Not_Success"
100010329,"A00132",36,,,,,,,,,,,,,"S","Established","Not_Success"
100010330,"A00132",64,,,,,,,,,,,,,"C","Established","Not_Success"
100010331,"A0080",31,,1048001,2,25376,234775,221147,38256,2,0,0,,,"D","Established","Not_Success"
100010332,"A0074",44,,2059479,5752,1,1060,0,0,3,0,0,,,"C","New","Not_Success"
100010333,"A0072",50,10,,,,,,,,,,,,"S","New","Not_Success"
100010334,"A00133",77,,46830478,148908,3735832,0,20400,37689136,6,0,0,,,"C","Established","Not_Success"
100010335,"A00111",51,,,,,,,,,,,,,"C","Established","Not_Success"
100010336,"A0072",40,,841067,22795,9,257685,0,0,8,0,0,,,"S","Established","Not_Success"
100010337,"A0083",36,,1876716,4067,5,531688,0,0,4,0,0,,,"S","Established","Not_Success"
100010338,"A0083",44,6,,,,,,,,,,,,"S","Established","Not_Success"
100010339,"A00132",46,,,,,,,,,,,,,"C","Established","Not_Success"
100010340,"A0069",19,,,,,,,,,,,,,"C","Established","Not_Success"
100010341,"A00149",69,,24267996,130893,8315394,0,0,15375561,3,0,0,,,"C","Established","Not_Success"
100010342,"A0068",48,,3472817,3,1,0,791825,0,3,0,14462,,,"C","Established","Not_Success"
100010343,"A00140",52,,1779151,3,965562,0,0,0,7,0,0,,,"C","Established","Not_Success"
100010344,"A00121",71,,40094906,2,1062818,0,10579362,0,6,0,0,,,"C","Established","Success"
100010345,"A00121",51,,,,,,,,,,,,,"D","Established","Not_Success"
100010346,"A00139",85,,,,,,,,,,,,,"C","Established","Not_Success"
100010347,"A00132",58,,2648776,101376,615,0,1720126,0,2,0,0,,,"C","Established","Not_Success"
100010348,"A00149",57,,,,,,,,,,,,,"M","Established","Not_Success"
100010349,"A00149",60,,,,,,,,,,,,,"C","Established","Not_Success"
100010350,"A00136",88,,958010716,1444594,351248778,0,0,606755892,4,0,0,,,"C","Established","Success"
100010351,"A0080",47,,,,,,,,,,,,,"C","Established","Not_Success"
100010352,"A0069",44,,14438157,97033287,14438159,0,0,0,10,0,0,,,"D","Established","Success"
100010353,"A00139",70,,3629110,5,997586,0,0,61374,7,0,0,,,"M","Established","Not_Success"
100010354,"A00144",61,,14683731,46706,13757719,0,234036,0,412,0,0,,,"C","Established","Not_Success"
100010355,"A00114",67,,,,,,,,,,,,,"C","New","Not_Success"
100010356,"A00112",,,3656337,3,5,223369,0,0,1,0,0,,,"C","New","Not_Success"
100010357,"A00148",53,,1786782,5715,25966,0,112,290935,2,0,0,,,"C","Established","Not_Success"
100010358,"A0074",40,,,,,,,,,,,,,"C","Established","Not_Success"
100010359,"A00139",71,,5930290,24009,654315,0,740968,419071,13266,5445,0,,,"C","Established","Not_Success"
100010360,"A00132",,,809839,113631,8,0,809834,0,9,0,0,,,"C","New","Not_Success"
100010361,"A00148",68,,,,,,,,,,,,,"C","Established","Not_Success"
100010362,"A00135",53,,11417287,10,16154,0,0,0,92116,-86697,0,,,"C","Established","Not_Success"
100010363,"A00110",77,,111368843,40993,22778832,0,7392751,99728,6,114754,0,,,"C","Established","Not_Success"
100010364,"A00136",34,,22181673,1367037,1718,0,0,22006646,2,0,0,,,"C","Established","Success"
100010365,"A00133",49,,1675844,225269,909171,0,671500,2628,8,0,0,,,"C","New","Not_Success"
100010366,"A00136",61,,,,,,,,,,,,,"C","Established","Not_Success"
100010367,"A00145",84,,68021383,5266108,2797852,0,0,4146496,8,203432,0,,,"D","Established","Not_Success"
100010368,"A0086",51,,3678921,20629,2,0,0,0,1,0,0,,,"C","Established","Success"
100010369,"A00149",78,,,,,,,,,,,,,"C","Established","Not_Success"
100010370,"A00149",55,,2308845,43499,1056857,0,0,12865,5,0,0,,,"C","New","Success"
100010371,"A00149",55,,1773391,970,413246,0,159394,227648,14148,0,0,,,"C","Established","Not_Success"
100010372,"A00132",59,,1053234,10,-67042,0,139527,0,3,0,0,,,"C","New","Success"
100010373,"A00149",64,3,3148719,1,3,0,574939,186866,2,0,0,,,"S","Established","Not_Success"
100010374,"A0074",37,,,,,,,,,,,,,"P","Established","Not_Success"
100010375,"A00145",50,,669926,6,352011,0,28260,76789,2,0,0,,,"S","Established","Not_Success"
100010376,"A00116",,,7,1591517,6,0,0,0,6,0,0,,,"C","Established","Not_Success"
100010377,"A00141",51,,16203067,1685,16183090,0,0,0,10,0,0,,,"C","Established","Not_Success"
100010378,"A00139",45,,3965116,43928,8,0,275861,2968299,1,0,0,,,"C","New","Not_Success"
100010379,"A0068",77,,24420994,1178571,6993915,0,1356730,685409,23060,66712,0,,,"C","Established","Not_Success"
100010380,"A00148",83,,89322987,598383,34588144,0,0,8173384,4,0,0,,,"C","Established","Not_Success"
100010381,"A00149",55,,,,,,,,,,,,,"C","New","Not_Success"
100010382,"A00139",56,,5959402,7221,99306,0,361123,217045,1867,10381,0,,,"C","New","Success"
100010383,"A00114",39,4,542872,1,17463,0,0,0,2,0,0,,,"S","Established","Not_Success"
100010384,"A00144",68,,510831972,1491029,510505009,0,0,0,1,0,0,,,"D","Established","Success"
100010385,"A0074",21,,686088,10,-230072,686078,0,0,3,0,0,,,"C","Established","Success"
100010386,"A0068",57,,11472951,7,737285,0,0,9661496,6,0,0,,,"C","Established","Not_Success"
100010387,"A00136",50,,2377279,19230,114754,0,2766,2178907,4,0,0,,,"C","New","Not_Success"
100010388,"A00110",80,,189891180,37893,58519956,-4250,6463197,0,1,163150,0,,,"C","Established","Not_Success"
100010389,"A00114",64,,,,,,,,,,,,,"C","Established","Not_Success"
100010390,"A0084",40,3,913631,3309,2,253041,0,0,1,0,0,,,"S","Established","Not_Success"
100010391,"A0069",31,,1031812,2,2,0,0,952922,6,0,0,,,"P","Established","Not_Success"
100010392,"A00148",60,,1753519,5730,1014016,0,0,5134,6,0,0,,,"C","Established","Not_Success"
100010393,"A0068",32,,,,,,,,,,,,,"C","New","Not_Success"
100010394,"A00112",67,,103997205,33840,5126,5119513,1408354,0,637,1859,0,,,"S","Established","Success"
